入网时间,套餐价格,每月流量,每月话费,每月通话时长,欠费金额,欠费月份数
13.0,289.0,103.473144531,289.833333333,32.2694444444,0.0,0.0
12.0,89.0,0.3876953125,89.0,0.663888888889,0.0,0.0
30.0,209.0,3.4599609375,25.5433333333,540.791666667,0.0,0.0
39.0,19.0,2.52652994792,39.5,135.202777778,0.0,0.0
24.0,289.0,280.644856771,305.0,1027.73333333,0.0,0.0
39.0,39.0,0.0,60.0,341.461111111,199.08,4.0
26.0,129.0,0.0,0.0,0.0,0.0,0.0
43.0,99.0,0.0,0.0,0.0,0.0,0.0
26.0,129.0,0.0187174479167,0.963333333333,76.3305555556,0.0,0.0
28.0,389.0,1369.61979167,397.805,933.380555556,0.0,0.0
63.0,19.0,22.8714192708,41.0,280.669444444,0.0,0.0
16.0,389.0,7.76416015625,389.0,17.6166666667,578.0,2.0
49.0,159.0,4.57080078125,3.33333333333,40.9055555556,0.0,0.0
41.0,159.0,0.0,4.0,0.0,0.0,0.0
14.0,129.0,0.0,0.0,0.0,0.0,0.0
23.0,389.0,1558.04541016,394.0,1027.63055556,0.0,0.0
159.0,129.0,0.0,10.0083333333,0.0,0.0,0.0
41.0,159.0,0.0,4.0,0.0,0.0,0.0
24.0,389.0,720.01969401,390.0,39.6722222222,290.0,1.0
25.0,159.0,76.02734375,56.1566666667,174.175,0.0,0.0
64.0,289.0,1062.24397786,372.998333333,2670.25277778,438.7,2.0
33.0,159.0,0.0,62.0,0.0,0.0,0.0
59.0,159.0,1.87825520833,57.0333333333,103.497222222,0.0,0.0
45.0,159.0,76.8774414062,6.68333333333,618.975,0.0,0.0
41.0,159.0,12.9278971354,5.1,4.95,0.0,0.0
25.0,289.0,868.513509115,290.225,631.175,0.0,0.0
22.0,89.0,0.0,89.0,0.0,1157.0,13.0
13.0,19.0,415.288085938,47.5116666667,127.272222222,0.0,0.0
64.0,80.0,61.5310872396,105.325,564.25,0.0,0.0
16.0,159.0,0.0,0.0,221.847222222,0.0,0.0
18.0,159.0,36.5143229167,50.15,229.019444444,0.0,0.0
35.0,159.0,0.0,4.0,0.0,0.0,0.0
42.0,159.0,0.0,0.0,0.0,0.0,0.0
63.0,19.0,162.330891927,41.0,82.7555555556,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
13.0,129.0,222.390950521,130.0,450.588888889,0.0,0.0
125.0,39.0,9.658203125,81.37,986.044444444,0.0,0.0
26.0,129.0,0.0,0.0,0.0,0.0,0.0
12.0,89.0,60.7034505208,90.3333333333,3.20277777778,0.0,0.0
28.0,389.0,779.713053385,390.0,2535.04722222,0.0,0.0
12.0,89.0,0.0,0.0,0.0,0.0,0.0
20.0,389.0,37.6116536458,0.701666666667,7.71111111111,2.0,1.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
45.0,129.0,511.021484375,199.513333333,1026.04722222,0.0,0.0
66.0,39.0,146.365722656,52.1,292.191666667,0.0,0.0
27.0,389.0,780.400065104,398.075,303.238888889,0.0,0.0
39.0,129.0,2.26106770833,406.666666667,23.1222222222,0.0,0.0
29.0,159.0,3.99739583333,44.7816666667,2.80277777778,0.0,0.0
16.0,159.0,0.0416666666667,0.115,85.1,0.0,0.0
64.0,89.0,212.069173177,130.4,224.927777778,0.0,0.0
41.0,199.0,0.0,2.50333333333,58.2333333333,0.0,0.0
15.0,89.0,0.00927734375,92.0,0.0,0.0,0.0
28.0,189.0,0.0,0.0,0.0,0.0,0.0
23.0,159.0,0.0,0.0,0.0,0.0,0.0
26.0,89.0,185.064290365,116.676666667,51.0583333333,24.06,1.0
41.0,159.0,586.033203125,89.195,454.85,0.0,0.0
12.0,39.0,9.86653645833,40.0,0.0,24.5,2.0
39.0,89.0,134.58186849,75.6166666667,375.063888889,0.0,0.0
27.0,89.0,394.428385417,177.586666667,428.911111111,0.0,0.0
23.0,389.0,346.850423177,390.0,524.169444444,0.0,0.0
17.0,159.0,173.718261719,63.8933333333,1916.73888889,0.0,0.0
27.0,389.0,921.237304688,5.20333333333,196.697222222,0.0,0.0
34.0,39.0,72.3196614583,58.4966666667,60.3527777778,174.78,2.0
127.0,159.0,256.021484375,54.3166666667,423.688888889,0.0,0.0
39.0,99.0,0.0,2.0,0.0,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
71.0,89.0,84.5384114583,100.631666667,433.691666667,0.0,0.0
25.0,129.0,441.568196615,136.0,308.05,0.0,0.0
20.0,389.0,0.0,0.165,0.0,0.0,0.0
12.0,39.0,0.0,40.0,92.7111111111,0.0,0.0
89.0,389.0,0.0,49.9166666667,691.438888889,0.0,0.0
52.0,99.0,0.0,2.0,0.0,0.0,0.0
64.0,89.0,1.22298177083,102.273333333,274.733333333,0.0,0.0
34.0,39.0,135.016438802,60.9,354.277777778,0.0,0.0
35.0,39.0,72.0844726562,104.183333333,98.6916666667,208.0,2.0
17.0,89.0,497.907226562,131.568333333,307.775,0.0,0.0
60.0,159.0,0.0,57.5766666667,83.125,0.0,0.0
15.0,189.0,0.0,0.0,0.0,0.0,0.0
39.0,159.0,0.0,0.0,0.0,0.0,0.0
26.0,389.0,742.044596354,390.0,413.752777778,10.0,1.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
19.0,389.0,30.7747395833,390.0,24.5444444444,650.65,2.0
134.0,159.0,0.0,3.75,0.0,0.0,0.0
13.0,89.0,0.0,0.0,0.0,0.0,0.0
63.0,19.0,17.4532877604,46.6666666667,42.1277777778,0.0,0.0
39.0,69.0,0.977376302083,66.6666666667,3.13055555556,173.0,3.0
40.0,159.0,0.0,16.9883333333,171.933333333,0.0,0.0
16.0,209.0,329.377278646,195.308333333,1695.91944444,119.65,1.0
20.0,209.0,0.0,4.76,0.0,0.0,0.0
37.0,19.0,400.732096354,52.7666666667,468.636111111,0.0,0.0
50.0,199.0,0.0,3.8,0.0,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
22.0,189.0,0.0,192.0,0.0,192.0,1.0
27.0,389.0,190.325520833,0.0,107.858333333,0.0,0.0
47.0,299.0,0.0,0.0,0.0,0.0,0.0
45.0,139.0,4.69189453125,21.3916666667,6.30277777778,0.0,0.0
41.0,159.0,0.0,88.1333333333,497.633333333,1.9,1.0
51.0,89.0,205.228352865,109.476666667,424.075,0.0,0.0
21.0,389.0,1551.72412109,396.771666667,596.838888889,21.29,1.0
24.0,389.0,0.0,390.0,0.0,994.0,7.0
20.0,159.0,51.3658854167,11.8483333333,533.413888889,0.0,0.0
25.0,159.0,203.159179688,24.325,639.297222222,0.0,0.0
34.0,159.0,0.0302734375,12.35,99.0694444444,0.0,0.0
26.0,389.0,1291.66503906,395.166666667,447.466666667,0.0,0.0
25.0,89.0,539.703938802,136.311666667,184.391666667,0.0,0.0
17.0,159.0,0.0538736979167,8.18333333333,94.4472222222,0.0,0.0
25.0,69.0,0.430989583333,70.0,0.0805555555556,70.0,1.0
41.0,159.0,7.97770182292,0.0,0.0,0.0,0.0
27.0,89.0,0.0,90.0,58.8388888889,0.0,0.0
137.0,159.0,0.0,4.0,0.0,0.0,0.0
14.0,19.0,0.0,40.0,0.0,292.75,8.0
39.0,69.0,0.0,304.6,156.0,126.3,2.0
15.0,89.0,0.0,0.0,0.0,0.0,0.0
14.0,19.0,25.2805989583,52.4233333333,140.041666667,0.0,0.0
131.0,159.0,0.0,5.17833333333,0.0,0.0,0.0
24.0,159.0,95.9806315104,51.9966666667,33.9055555556,0.0,0.0
26.0,159.0,0.0,0.0,0.0,0.0,0.0
31.0,389.0,330.449869792,402.666666667,529.961111111,396.0,1.0
30.0,159.0,0.0,11.6283333333,0.0,0.0,0.0
41.0,159.0,0.0,86.85,160.508333333,0.0,0.0
22.0,89.0,0.0,90.0,0.0,503.53,9.0
12.0,39.0,66.4671223958,41.93,144.394444444,45.25,2.0
34.0,159.0,138.417317708,15.4333333333,146.694444444,2.2,1.0
30.0,159.0,143.575846354,73.5466666667,27.9972222222,0.0,0.0
29.0,159.0,305.24983724,73.1583333333,1099.70555556,0.0,0.0
25.0,289.0,1184.58007812,290.0,763.986111111,0.0,0.0
24.0,89.0,69.7503255208,92.5083333333,449.036111111,0.0,0.0
13.0,129.0,668.277994792,152.316666667,842.830555556,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
43.0,159.0,0.0,5.0,0.0,0.0,0.0
23.0,289.0,0.0,0.0,0.0,0.0,0.0
34.0,159.0,349.10530599,56.155,793.425,0.0,0.0
15.0,89.0,0.0,0.0,0.0,0.0,0.0
15.0,89.0,355.584798177,101.171666667,181.444444444,97.19,2.0
69.0,139.0,88.2991536458,46.025,183.886111111,0.0,0.0
27.0,389.0,25.7029622396,389.0,128.166666667,30.84,1.0
131.0,159.0,0.0,10.0,0.0,0.0,0.0
30.0,189.0,0.5517578125,11.0,22.6861111111,0.0,0.0
27.0,159.0,0.0,10.0,0.0,0.0,0.0
15.0,159.0,0.0,0.0,0.0,181.23,2.0
20.0,89.0,0.180013020833,90.05,0.0361111111111,0.0,0.0
16.0,389.0,0.0,0.0,0.0,0.0,0.0
14.0,389.0,315.658528646,390.0,950.986111111,0.0,0.0
19.0,389.0,0.0,0.0,22.0722222222,0.0,0.0
16.0,389.0,0.0,0.0,0.0,0.0,0.0
36.0,159.0,113.880696615,62.05,21.6166666667,0.0,0.0
127.0,159.0,1.74609375,53.455,43.6,0.0,0.0
36.0,19.0,216.65218099,41.0,163.113888889,0.0,0.0
24.0,389.0,778.045247396,390.333333333,409.827777778,0.0,0.0
13.0,89.0,0.0,0.0,0.0,0.0,0.0
12.0,39.0,0.0,46.45,310.769444444,0.0,0.0
33.0,159.0,0.0,3.0,0.183333333333,0.0,0.0
23.0,89.0,6.85595703125,95.75,221.386111111,61.6,1.0
26.0,129.0,0.0,0.0,0.0,0.0,0.0
49.0,399.0,412.502115885,348.266666667,1121.28055556,0.0,0.0
14.0,289.0,187.033528646,289.0,42.5861111111,0.0,0.0
57.0,159.0,9.5234375,62.575,107.894444444,0.0,0.0
12.0,39.0,0.684733072917,40.05,23.0722222222,36.53,2.0
27.0,389.0,0.0,5.0,156.269444444,0.0,0.0
25.0,89.0,0.0,89.0,0.0,177.0,3.0
25.0,129.0,26.2967122396,133.05,589.463888889,0.0,0.0
63.0,209.0,0.0,6.80333333333,0.0,0.0,0.0
15.0,209.0,9.18343098958,0.0,22.1,0.0,0.0
20.0,159.0,0.0,10.0,0.0,0.0,0.0
39.0,89.0,0.0,56.6666666667,0.136111111111,59.2,2.0
28.0,129.0,461.380045573,130.0,125.936111111,0.0,0.0
41.0,159.0,104.389485677,86.8333333333,230.319444444,0.0,0.0
36.0,89.0,0.0,83.6,765.380555556,0.0,0.0
22.0,89.0,0.0,89.0,0.0,118.0,2.0
61.0,89.0,509.678385417,100.566666667,5.21388888889,0.0,0.0
16.0,129.0,0.0,130.0,0.0,0.0,0.0
59.0,99.0,60.4718424479,34.3783333333,315.208333333,0.0,0.0
48.0,159.0,146.122884115,1.315,297.263888889,0.0,0.0
27.0,389.0,2666.65364583,460.47,397.122222222,134.35,1.0
12.0,89.0,0.0,0.0,0.0,0.0,0.0
24.0,89.0,0.0,89.0,0.0,177.0,3.0
28.0,389.0,1637.12825521,20.3833333333,1161.64444444,0.0,0.0
72.0,89.0,31.0172526042,229.658333333,1597.18055556,0.0,0.0
28.0,89.0,0.0,90.0,0.0,258.52,5.0
22.0,89.0,0.0,89.0,1.98333333333,118.0,2.0
27.0,389.0,1605.43554688,392.245,264.136111111,0.0,0.0
25.0,89.0,120.103190104,111.2,283.730555556,0.0,0.0
17.0,159.0,0.00618489583333,4.38166666667,53.5861111111,0.0,0.0
12.0,39.0,27.2775065104,40.8166666667,141.938888889,11.8,1.0
44.0,159.0,0.0,0.0,0.0,0.0,0.0
12.0,89.0,28.7094726562,90.0,76.3777777778,236.64,4.0
47.0,299.0,0.0,0.0,0.0,0.0,0.0
55.0,159.0,0.0,4.0,0.0,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
44.0,159.0,0.0,0.116666666667,10.1472222222,0.0,0.0
28.0,389.0,0.0,4.16666666667,0.922222222222,0.0,0.0
27.0,89.0,0.0,90.8333333333,0.0,185.0,3.0
15.0,89.0,0.0,0.0,0.0,0.0,0.0
59.0,89.0,36.1785481771,90.1666666667,253.002777778,0.0,0.0
46.0,159.0,0.0,0.0,0.0,0.0,0.0
13.0,389.0,0.0,0.0,0.0,0.0,0.0
26.0,129.0,0.0,0.0,0.0,0.0,0.0
27.0,129.0,0.0205078125,207.208333333,1046.88333333,0.0,0.0
12.0,159.0,0.0,10.7316666667,0.0,0.0,0.0
27.0,389.0,0.0,1.0,0.0,0.0,0.0
25.0,129.0,358.104817708,217.116666667,1175.79166667,17.44,1.0
57.0,99.0,0.0,3.0,0.0,0.0,0.0
15.0,89.0,4.75634765625,92.0,0.519444444444,219.93,4.0
51.0,89.0,0.0,25.0,0.0,0.0,0.0
16.0,389.0,1760.32747396,395.0,820.994444444,10.03,1.0
14.0,389.0,0.0,0.0,0.0,0.0,0.0
34.0,99.0,0.0,2.14,0.0,0.0,0.0
24.0,159.0,0.0,10.0,0.0,0.0,0.0
48.0,159.0,0.0,0.0,0.0,0.0,0.0
34.0,89.0,290.263020833,91.0,249.002777778,0.0,0.0
46.0,159.0,0.0,4.07666666667,0.0,0.0,0.0
26.0,159.0,0.0,0.0,143.547222222,0.0,0.0
25.0,289.0,321.719726562,292.083333333,684.530555556,0.0,0.0
31.0,159.0,0.0,0.0,0.0,0.0,0.0
25.0,289.0,846.98811849,300.6,909.488888889,0.0,0.0
34.0,159.0,0.0,4.0,0.0,0.0,0.0
129.0,159.0,33.0963541667,55.11,562.316666667,0.0,0.0
84.0,119.0,0.0,2.0,0.0,0.0,0.0
53.0,159.0,0.0,10.005,0.0,0.0,0.0
17.0,389.0,903.4296875,392.8,1235.81111111,11.81,1.0
25.0,129.0,233.875813802,195.125,1405.36666667,0.0,0.0
24.0,89.0,9.51904296875,99.4,332.113888889,0.0,0.0
100.0,159.0,0.0,4.065,0.0,0.0,0.0
14.0,19.0,217.802083333,40.75,38.7888888889,0.0,0.0
49.0,199.0,0.0,3.9,0.0,0.0,0.0
14.0,89.0,0.0,0.0,0.0,0.0,0.0
28.0,159.0,578.928710938,75.6066666667,2.52777777778,0.0,0.0
21.0,159.0,0.0,10.0,0.0,0.0,0.0
26.0,159.0,4.07828776042,0.0,373.422222222,0.0,0.0
25.0,159.0,0.0,0.0,0.0,0.0,0.0
39.0,69.0,0.0,60.0,0.0,0.0,0.0
25.0,89.0,135.75374349,90.125,573.15,0.0,0.0
27.0,389.0,418.17561849,0.0,656.661111111,0.0,0.0
19.0,389.0,0.0294596354167,0.0,294.358333333,0.0,0.0
17.0,389.0,520.628092448,0.0,169.791666667,0.0,0.0
55.0,99.0,0.0,2.0,0.0,0.0,0.0
26.0,89.0,211.627441406,120.908333333,194.944444444,75.84,1.0
25.0,89.0,571.000651042,173.831666667,540.391666667,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
62.0,19.0,329.690104167,63.6233333333,517.733333333,0.0,0.0
41.0,129.0,109.038411458,93.6866666667,703.805555556,0.0,0.0
77.0,159.0,0.0,8.5,0.0,0.0,0.0
70.0,89.0,46.3995768229,181.933333333,786.608333333,0.0,0.0
12.0,389.0,1132.55859375,0.0,533.691666667,0.0,0.0
13.0,89.0,23.7509765625,91.475,96.075,0.0,0.0
12.0,19.0,309.664713542,40.8333333333,221.05,0.0,0.0
43.0,159.0,0.0,67.0,0.0,15.0,3.0
19.0,159.0,2.48095703125,0.216666666667,71.1083333333,0.0,0.0
39.0,89.0,1.27132161458,81.6666666667,38.9138888889,0.0,0.0
36.0,159.0,133.763183594,79.51,1282.62222222,0.0,0.0
74.0,389.0,272.688802083,389.0,453.033333333,0.0,0.0
52.0,159.0,0.0,0.0,0.0,0.0,0.0
47.0,159.0,9.32503255208,5.05,88.1944444444,0.0,0.0
45.0,199.0,0.0,70.0,0.0,0.0,0.0
17.0,159.0,0.0,10.0,0.0,0.0,0.0
20.0,389.0,1533.67431641,389.0,580.988888889,0.0,0.0
30.0,159.0,0.0662434895833,0.27,0.0,0.0,0.0
21.0,89.0,21.9516601562,102.208333333,892.572222222,0.2,1.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
12.0,19.0,8.7265625,40.0,54.7416666667,0.0,0.0
19.0,159.0,0.0,10.0,0.0,0.0,0.0
18.0,159.0,30.5148111979,44.2133333333,256.030555556,0.0,0.0
70.0,159.0,1819.16292318,240.983333333,633.033333333,0.0,0.0
65.0,289.0,215.493815104,291.998333333,207.819444444,192.0,1.0
22.0,89.0,253.590169271,99.4983333333,190.727777778,0.0,0.0
28.0,389.0,347.74202474,0.0,218.3,0.0,0.0
54.0,99.0,48.2535807292,11.8333333333,213.358333333,31.55,1.0
59.0,159.0,9.37076822917,11.95,215.105555556,0.0,0.0
14.0,389.0,0.0,0.0,0.0,0.0,0.0
41.0,129.0,0.0,81.8333333333,45.9194444444,0.0,0.0
41.0,129.0,27.7145182292,83.6666666667,544.05,0.0,0.0
16.0,159.0,0.0,0.0,0.0,0.0,0.0
52.0,89.0,51.2428385417,92.1516666667,607.961111111,0.0,0.0
28.0,389.0,297.576660156,396.666666667,44.7916666667,108.0,1.0
26.0,389.0,134.740722656,8.41166666667,610.555555556,0.0,0.0
44.0,139.0,0.0,0.0,0.0,0.0,0.0
22.0,89.0,182.244303385,91.3166666667,626.305555556,0.0,0.0
28.0,389.0,0.0,1.0,621.288888889,0.0,0.0
16.0,159.0,0.0953776041667,5.05,0.141666666667,0.0,0.0
25.0,89.0,0.0,89.0,0.0,177.0,3.0
12.0,129.0,0.0,0.0,0.0,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
18.0,89.0,336.126464844,164.045,1717.86388889,0.0,0.0
19.0,389.0,1548.26171875,399.228333333,658.769444444,0.0,0.0
12.0,39.0,2.75162760417,40.5,164.383333333,0.0,0.0
70.0,159.0,0.0,4.0,0.0,0.0,0.0
18.0,89.0,0.0,0.0,0.0,0.0,0.0
28.0,389.0,0.0,0.0,0.0,0.0,0.0
39.0,39.0,0.0,61.8166666667,793.666666667,0.0,0.0
52.0,159.0,0.0,4.0,0.0,0.0,0.0
41.0,159.0,116.13264974,98.645,117.072222222,25.37,1.0
26.0,129.0,0.0,0.0,0.0,0.0,0.0
69.0,159.0,0.0,10.12,0.0,0.0,0.0
57.0,119.0,26.6326497396,6.84833333333,363.194444444,0.0,0.0
27.0,159.0,0.0,0.0,0.0,0.0,0.0
39.0,159.0,589.86735026,231.0,892.980555556,0.0,0.0
21.0,89.0,0.0,89.0,0.0,177.0,3.0
35.0,129.0,22.7762044271,130.033333333,189.938888889,231.69,4.0
41.0,199.0,0.0,2.25166666667,63.2055555556,0.0,0.0
20.0,159.0,5.05061848958,0.05,46.8583333333,0.0,0.0
25.0,129.0,282.226074219,134.7,611.730555556,0.0,0.0
38.0,19.0,27.3471679688,50.0,306.116666667,0.0,0.0
26.0,159.0,0.0,0.0,0.0,0.0,0.0
33.0,159.0,53.4539388021,16.1483333333,52.6166666667,0.0,0.0
20.0,389.0,1627.06787109,398.121666667,926.080555556,0.0,0.0
27.0,389.0,845.338541667,391.65,528.686111111,0.0,0.0
34.0,159.0,92.1622721354,0.838333333333,71.4694444444,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
28.0,389.0,1036.97477214,390.0,375.116666667,27.23,1.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
51.0,199.0,68.7239583333,92.1566666667,630.369444444,0.0,0.0
37.0,159.0,0.0,0.0,0.0,0.0,0.0
118.0,159.0,0.0,5.05,49.325,0.0,0.0
41.0,129.0,78.9296875,80.3283333333,475.919444444,0.0,0.0
18.0,89.0,463.084798177,103.055,298.105555556,0.0,0.0
36.0,89.0,92.3377278646,97.8666666667,353.475,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
63.0,159.0,1.30013020833,89.9516666667,110.625,0.0,0.0
21.0,159.0,3.26025390625,0.0,4.96666666667,0.0,0.0
36.0,19.0,193.952311198,42.3583333333,293.791666667,0.0,0.0
56.0,159.0,0.0,0.0,0.0,0.0,0.0
42.0,199.0,314.288411458,106.346666667,42.4222222222,0.0,0.0
112.0,159.0,0.0,89.1566666667,0.0,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
57.0,159.0,0.0,4.0,0.0,0.0,0.0
18.0,389.0,423.975097656,393.0,337.8,0.0,0.0
27.0,389.0,314.739908854,10.8566666667,87.3611111111,0.0,0.0
177.0,159.0,0.0,4.0,0.0,0.0,0.0
41.0,159.0,63.5008138021,89.7116666667,338.0,0.0,0.0
19.0,389.0,1781.92952474,435.5,1260.93888889,0.0,0.0
18.0,159.0,9.77001953125,50.7,291.797222222,0.0,0.0
24.0,89.0,127.330729167,93.335,167.538888889,0.0,0.0
70.0,159.0,6.23274739583,1.75,160.763888889,0.0,0.0
21.0,389.0,408.610514323,394.166666667,738.588888889,0.0,0.0
28.0,389.0,1208.06282552,399.66,6.76388888889,0.0,0.0
20.0,189.0,0.0,0.0,0.0,0.0,0.0
47.0,89.0,68.5681966146,91.005,173.441666667,0.0,0.0
52.0,119.0,10.3616536458,0.0,0.375,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
18.0,89.0,0.0,89.0,0.0,490.25,9.0
27.0,389.0,601.104166667,395.0,1413.78611111,0.0,0.0
100.0,80.0,17.3390299479,113.835,1044.06111111,0.0,0.0
31.0,129.0,61.9332682292,179.005,1445.99722222,0.0,0.0
26.0,129.0,0.0,0.0,0.0,0.0,0.0
19.0,389.0,151.721679688,1.15,295.85,0.0,0.0
21.0,89.0,0.0,89.8333333333,0.0,177.0,3.0
33.0,159.0,5.32194010417,10.8466666667,643.138888889,0.0,0.0
42.0,159.0,0.0,49.0,0.0,0.0,0.0
39.0,159.0,0.0,4.0,0.0,0.0,0.0
28.0,389.0,1399.94384766,410.666666667,1038.39444444,0.0,0.0
152.0,159.0,0.0,3.75,0.0,0.0,0.0
51.0,119.0,0.0,21.5833333333,16.9277777778,0.0,0.0
19.0,389.0,0.0,0.0,0.0,0.0,0.0
14.0,129.0,0.0,0.0,0.0,0.0,0.0
12.0,89.0,0.0,0.0,0.0,0.0,0.0
50.0,99.0,0.0441080729167,33.1166666667,2.20555555556,0.0,0.0
30.0,389.0,12.1266276042,0.0,0.0472222222222,0.0,0.0
14.0,89.0,380.399088542,106.603333333,113.813888889,0.0,0.0
39.0,69.0,0.0,60.0,0.0,60.0,3.0
66.0,159.0,801.766764323,146.076666667,272.375,0.0,0.0
13.0,389.0,978.527669271,389.0,197.858333333,0.0,0.0
27.0,89.0,406.260091146,93.1466666667,171.186111111,0.0,0.0
69.0,199.0,361.843424479,143.295,2265.91944444,0.0,0.0
22.0,89.0,539.706380208,162.663333333,427.075,0.0,0.0
14.0,19.0,359.027832031,51.555,542.683333333,0.0,0.0
67.0,99.0,0.0,2.00166666667,0.0,0.0,0.0
54.0,199.0,7.96744791667,11.0833333333,128.561111111,0.0,0.0
28.0,389.0,1299.23323568,390.0,603.119444444,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
14.0,19.0,524.855794271,68.6133333333,330.380555556,15.42,1.0
52.0,89.0,203.100585938,117.728333333,420.141666667,0.0,0.0
41.0,159.0,0.0,86.8333333333,0.0,0.0,0.0
27.0,159.0,72.6598307292,33.4916666667,35.5555555556,0.0,0.0
19.0,89.0,150.485514323,90.25,141.638888889,0.0,0.0
13.0,89.0,0.0,92.0,0.0,432.15,7.0
35.0,89.0,0.0,101.816666667,262.552777778,60.95,1.0
17.0,159.0,0.0,0.0,27.9472222222,0.0,0.0
24.0,389.0,0.0,0.0,0.0,0.0,0.0
50.0,209.0,78.7698567708,15.1166666667,629.236111111,0.0,0.0
41.0,159.0,13.1860351562,96.8,565.336111111,29.4,1.0
13.0,159.0,9.07682291667,48.1666666667,2.97222222222,0.0,0.0
16.0,389.0,584.670572917,4.10833333333,922.794444444,0.0,0.0
93.0,199.0,0.0,4.0,0.0,0.0,0.0
53.0,159.0,73.7835286458,81.9933333333,709.513888889,0.0,0.0
25.0,89.0,4.52506510417,92.1833333333,101.952777778,163.21,3.0
19.0,89.0,0.0,89.0,0.0,177.0,3.0
25.0,89.0,0.0,90.0,0.0,180.0,3.0
39.0,69.0,3.82242838542,66.6666666667,70.9194444444,175.9,3.0
14.0,129.0,0.0,0.0,0.0,0.0,0.0
15.0,159.0,0.0,10.0,0.0,0.0,0.0
38.0,39.0,0.0,59.0,0.0,210.0,4.0
21.0,389.0,1230.19466146,12.6666666667,23.1611111111,0.0,0.0
54.0,99.0,59.3517252604,59.8933333333,376.3,0.0,0.0
20.0,89.0,378.536132812,111.438333333,160.972222222,60.0,1.0
41.0,129.0,0.0,81.9666666667,154.763888889,0.0,0.0
15.0,89.0,62.6829427083,116.025,450.536111111,0.0,0.0
27.0,389.0,0.0,1.0,207.472222222,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
27.0,129.0,0.0,299.0,0.0,2392.0,8.0
29.0,389.0,49.6362304688,1.0,10.6194444444,1.0,1.0
25.0,159.0,1.62190755208,11.895,501.225,0.0,0.0
13.0,89.0,432.157389323,109.211666667,363.208333333,0.0,0.0
39.0,69.0,0.0,60.0,0.0,0.0,0.0
28.0,389.0,271.33186849,1.0,888.869444444,0.0,0.0
29.0,159.0,0.0,10.0,0.0,0.0,0.0
19.0,389.0,0.0,0.0,122.897222222,0.0,0.0
28.0,389.0,57.4065755208,390.0,80.4333333333,0.0,0.0
63.0,159.0,0.0,10.0,0.0,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
28.0,389.0,1345.68522135,399.0,274.683333333,0.0,0.0
41.0,19.0,152.92594401,41.15,405.897222222,0.0,0.0
44.0,159.0,0.0,0.0,0.0,0.0,0.0
12.0,389.0,0.0,0.0,0.0,0.0,0.0
32.0,159.0,0.0,4.0,0.0,0.0,0.0
27.0,389.0,184.077148438,6.0,303.086111111,0.0,0.0
28.0,389.0,0.0,0.0,0.0,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
42.0,159.0,95.3180338542,40.3333333333,637.547222222,0.0,0.0
29.0,159.0,0.0,49.0,0.0,0.0,0.0
21.0,89.0,300.953938802,199.483333333,630.066666667,200.45,1.0
53.0,209.0,0.0,0.0,104.761111111,0.0,0.0
20.0,159.0,0.0,5.58166666667,4.78055555556,0.0,0.0
16.0,129.0,0.0,0.0,0.0,0.0,0.0
17.0,159.0,0.0,10.0,0.0,0.0,0.0
15.0,129.0,0.0,130.0,0.0,506.03,7.0
41.0,159.0,0.0,10.0,0.0,0.0,0.0
36.0,89.0,0.0,83.825,614.361111111,190.63,2.0
51.0,119.0,152.834309896,21.1266666667,204.269444444,0.0,0.0
24.0,129.0,28.6316731771,137.9,1657.50833333,0.0,0.0
39.0,89.0,0.0,80.0,27.8722222222,64.0,1.0
117.0,159.0,0.0,6.505,0.0,0.0,0.0
27.0,389.0,0.576334635417,1.0,11.6916666667,0.0,0.0
23.0,89.0,26.0537109375,91.8633333333,5.66111111111,251.74,5.0
24.0,389.0,280.578613281,406.333333333,177.325,0.0,0.0
57.0,159.0,1.03987630208,67.0,2.78333333333,10.0,1.0
72.0,159.0,608.105794271,3.50666666667,1134.58611111,0.0,0.0
23.0,159.0,0.0,10.0,0.0,0.0,0.0
86.0,199.0,382.669108073,392.555,1783.63611111,0.0,0.0
12.0,39.0,0.0,40.0,8.81944444444,26.3,2.0
29.0,159.0,0.0,10.0,0.0,0.0,0.0
